,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace
2287,60,RL,24.779625917132368,14.919032351258624,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,3.9915168749775227,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,28.651663900026023,Ex,TA,PConc,Ex,TA,Gd,GLQ,222.9229836548488,Unf,0.0,71.02687612982282,863.5416995401562,GasA,Ex,Y,SBrkr,6.558903850395352,851.4622070086987,0.0,8.909009668756553,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Ex,2.261968016798387,Typ,0.9033340459133361,Gd,Attchd,2007.0,RFn,3.0,1040.0,TA,TA,Y,52.45710630704025,11.763408099670562,0.0,0.0,0.0,0.0,None,None,0.0,12,2007,New,Partial,4014,1721.5628103992503,1080.944094513943,3.5278580410795093,64.2205144067108,0,1,1,1,1
2288,60,RL,25.20796836234133,14.884676708521232,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,19.152354331148274,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,99.20748698229917,529.822094333942,GasA,Ex,Y,SBrkr,6.163208235092087,1710.3252261311109,0.0,8.85731530346132,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Ex,2.567924962070163,Typ,0.9033340459133361,Gd,BuiltIn,2006.0,Fin,3.0,670.0,TA,TA,Y,31.064434802067282,9.511441924063622,0.0,0.0,0.0,0.0,None,None,0.0,3,2007,New,Partial,4013,2246.310528700145,1716.488434366203,2.534418317504179,40.5758767261309,0,1,1,1,1
2289,20,RL,24.491320251937033,15.206134700672132,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,3.9915168749775227,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,26.998154284946324,Ex,TA,PConc,Ex,TA,Gd,GLQ,238.0075019368792,Unf,0.0,66.5068797164934,886.9864903400536,GasA,Ex,Y,SBrkr,6.597317900500725,0.0,0.0,8.57893449318938,0.9934397235753302,0.0,2,1.068836635008358,2,0.7509568577639583,Ex,2.137369407365849,Typ,1.6882543888973123,Gd,Attchd,2005.0,Fin,3.0,878.0,TA,TA,Y,41.67048944943181,12.490043199990344,0.0,0.0,23.295332645851563,0.0,None,None,0.0,8,2007,WD,Normal,4011,893.5838082405543,244.60481983737992,3.5278580410795093,77.45586529527372,0,0,1,1,1
2290,20,RL,24.779625917132368,14.96112494092973,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,3.9915168749775227,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,28.651663900026023,Ex,TA,PConc,Ex,TA,Gd,GLQ,281.5392848108927,Unf,0.0,78.14109932821447,1101.1865473327719,GasA,Ex,Y,SBrkr,6.760807659888058,0.0,0.0,8.858309802512002,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,Ex,2.261968016798387,Typ,1.6882543888973123,Ex,Attchd,2007.0,Fin,3.0,932.0,TA,TA,Y,32.74141354596796,7.9251356227399645,0.0,0.0,0.0,0.0,None,None,0.0,10,2007,New,Partial,4014,1107.94735499266,288.3000924707807,2.9934397235753303,40.666549168707924,0,0,1,1,1
2291,60,RL,26.327357615902315,14.9212384341305,None,IR1,Lvl,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,3.9915168749775227,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,25.89549137173221,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,127.8380396951436,772.8043109143439,GasA,Ex,Y,SBrkr,6.468808524513995,1251.8299323312724,0.0,8.956898921414446,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Ex,2.3737528809133264,Typ,0.9033340459133361,Ex,BuiltIn,2005.0,Fin,3.0,814.0,TA,TA,Y,54.214555461925535,11.437549252071772,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,4011,2031.1030517701302,1258.2987408557865,2.534418317504179,65.6521047139973,0,1,1,1,1
2292,20,RL,17.067066503509622,15.457185503695667,None,IR2,Lvl,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,3.9915168749775227,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,40.17000501540459,Ex,TA,PConc,Ex,TA,Av,GLQ,267.2837921823016,Unf,0.0,71.42771271451693,1012.9155300572775,GasA,Ex,Y,SBrkr,6.6808415977952516,0.0,0.0,8.721127660637764,1.9780506810137335,0.0,2,1.068836635008358,2,0.7509568577639583,Ex,2.137369407365849,Typ,0.9033340459133361,Gd,Attchd,2007.0,Fin,3.0,1174.0,TA,TA,Y,42.24570005622873,8.235429948672886,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,New,Partial,4014,1019.5963716550727,273.9646337800969,4.512468998517912,50.481130004901615,0,0,1,1,1
2293,60,RL,28.476479246021864,15.386013298962554,None,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,122.3718712051087,724.0665845329435,GasA,Ex,Y,SBrkr,6.405287918021757,675.921224246575,0.0,8.642622668075367,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.9033340459133361,Gd,Detchd,2007.0,Unf,2.0,728.0,TA,TA,Y,0.0,29.79968431109068,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,New,Partial,4015,1406.3930966975402,682.3265121645967,2.534418317504179,29.79968431109068,0,1,1,1,1
2294,60,RL,20.99555454026558,14.143278686997892,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,15.404332770005494,Ex,TA,PConc,Ex,TA,Gd,GLQ,154.43187316344375,Unf,0.0,28.754168649706095,449.22120806016295,GasA,Ex,Y,SBrkr,6.025312404962139,1384.1581669388745,0.0,8.61176883349985,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Ex,2.261968016798387,Typ,1.6882543888973123,Gd,BuiltIn,2007.0,Fin,3.0,786.0,TA,TA,Y,39.323139677939835,15.923931382700992,0.0,0.0,0.0,0.0,None,None,0.0,9,2007,New,Partial,4014,1839.4046874039996,1544.6153525072805,3.5278580410795093,55.24707106064083,0,1,1,1,1
2295,20,RL,22.86344486757394,14.914614429059412,None,IR1,HLS,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,3.9915168749775227,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,30.137894904376868,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,132.11098043163435,811.6407993251983,GasA,Ex,Y,SBrkr,6.502740745523914,0.0,0.0,8.419253969007688,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Ex,2.137369407365849,Typ,0.9033340459133361,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,37.20257379482858,16.001815359578305,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,WD,Normal,4012,818.1435400707222,6.502740745523914,2.534418317504179,53.20438915440688,0,0,1,1,1
2296,60,RL,23.612570346142935,14.820015090171559,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,29.923674767035923,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,127.92625645940487,773.5996078168214,GasA,Ex,Y,SBrkr,6.4670691927979895,1504.3404213086114,0.0,9.045149471395181,0.0,0.0,2,1.068836635008358,5,0.7509568577639583,Ex,2.567924962070163,Typ,0.9033340459133361,Ex,BuiltIn,2004.0,RFn,3.0,916.0,TA,TA,Y,42.53165310691159,10.872445985028723,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,WD,Normal,4008,2284.407098318231,1510.8074905014093,2.534418317504179,53.40409909194031,0,1,1,1,1
2297,60,RL,25.20796836234133,15.02477862391508,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,22.932307013810025,Gd,TA,PConc,Ex,TA,Mn,GLQ,176.4038985591604,Unf,0.0,52.47184955436355,616.5288356216156,GasA,Ex,Y,SBrkr,6.207491653985842,1416.6769941232697,0.0,8.772549321165522,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.9033340459133361,Gd,Attchd,2003.0,Fin,3.0,818.0,TA,TA,Y,42.24570005622873,23.589152416563778,0.0,0.0,0.0,0.0,None,None,0.0,1,2007,WD,Normal,4006,2039.4133213988712,1599.288384336416,3.5278580410795093,65.8348524727925,0,1,1,1,1
2298,60,RL,22.559235642729544,14.729987089020119,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,21.601103325404946,Gd,TA,PConc,Ex,TA,Av,GLQ,138.69808656091718,Unf,0.0,38.46026264652175,439.33115292395206,GasA,Ex,Y,SBrkr,5.9732226759041245,1111.2366905860247,0.0,8.430349185875938,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Ex,2.261968016798387,Typ,0.9033340459133361,Gd,Attchd,2007.0,Fin,3.0,774.0,TA,TA,Y,42.81652527187697,15.923931382700992,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,New,Partial,4014,1556.541066185881,1255.907999822846,3.5278580410795093,58.74045665457796,0,1,1,1,1
2299,20,RL,19.01179874575357,14.19300377546786,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,20.069643815426122,Gd,TA,PConc,Gd,TA,Mn,GLQ,207.40340299204516,Unf,0.0,57.05286344558614,736.8939115163214,GasA,Ex,Y,SBrkr,6.420307656559411,0.0,0.0,8.281215036560234,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2005.0,RFn,3.0,878.0,TA,TA,Y,27.547832545927704,9.378021031255193,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,4011,743.3142191728808,213.82371064860456,2.9934397235753303,36.9258535771829,0,0,1,1,0
2300,20,RL,19.1821680511214,14.035638910006886,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,3.9915168749775227,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,20.069643815426122,Gd,TA,PConc,Gd,TA,No,GLQ,40.18901591608515,Unf,0.0,123.27976572345973,779.5606647703,GasA,Ex,Y,SBrkr,6.468374085169889,0.0,0.0,8.361576994999929,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2005.0,RFn,2.0,554.0,TA,TA,Y,38.72394918933574,7.765584494492341,0.0,0.0,0.0,0.0,None,None,0.0,1,2007,WD,Normal,4010,786.0290388554699,46.65739000125504,2.9934397235753303,46.489533683828085,0,0,1,1,0
2301,60,RL,22.559235642729544,14.369411651693898,None,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,108.91303863060685,608.7210218475406,GasA,Ex,Y,SBrkr,6.256264981060989,627.0547875467865,0.0,8.437235742142915,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,BuiltIn,2006.0,RFn,3.0,876.0,TA,TA,Y,0.0,9.643047482734508,0.0,0.0,0.0,0.0,None,None,0.0,2,2007,New,Partial,4013,1242.0320743753882,633.3110525278476,2.534418317504179,9.643047482734508,0,1,1,1,0
2302,120,RL,11.985875124457921,12.174439691963357,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,3.9915168749775227,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,18.769832518953887,Gd,TA,PConc,Gd,TA,Av,ALQ,166.6650092463503,Unf,0.0,57.05286344558614,610.36594147254,GasA,Ex,Y,SBrkr,6.258591001755836,0.0,0.0,8.013440798238864,0.9934397235753302,0.0,1,1.068836635008358,1,0.7509568577639583,Gd,1.8346586108242808,Typ,0.9033340459133361,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,29.335422421487337,10.872445985028723,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,New,Partial,4011,616.6245324742958,172.92360024810614,2.5278580410795093,40.207868406516056,0,0,1,1,1
2303,120,RL,11.985875124457921,12.175502452095833,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,3.9915168749775227,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,18.769832518953887,Gd,TA,PConc,Gd,TA,Av,ALQ,188.5345566313712,Unf,0.0,43.00425251072336,610.36594147254,GasA,Ex,Y,SBrkr,6.258591001755836,0.0,0.0,8.013440798238864,0.9934397235753302,0.0,1,1.068836635008358,1,0.7509568577639583,Gd,1.8346586108242808,Typ,0.9033340459133361,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,29.335422421487337,10.872445985028723,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,4011,616.6245324742958,194.79314763312703,2.5278580410795093,40.207868406516056,0,0,1,1,1
2304,120,RL,13.528554294435654,13.18583233197718,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,3.9915168749775227,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,22.00313320259103,Gd,TA,PConc,Gd,TA,Av,ALQ,152.16497577892696,Unf,0.0,68.99822213302454,634.9658410754616,GasA,Ex,Y,SBrkr,6.292617613562742,0.0,0.0,8.069452823272492,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2005.0,RFn,2.0,460.0,TA,TA,Y,42.24570005622873,7.9251356227399645,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,WD,Normal,4011,641.2584586890243,158.4575933924897,2.9934397235753303,50.17083567896869,0,0,1,1,1
2305,120,RL,11.985875124457921,12.514108792279687,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,14.642917559671467,Gd,TA,PConc,Gd,Gd,Mn,GLQ,12.329403736465244,Unf,0.0,119.98855057491987,712.8163052775977,GasA,Ex,Y,SBrkr,6.391884584094171,0.0,0.0,8.233862288405973,0.0,0.0,2,0.0,2,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,36.89410549433983,13.270500955099253,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,CWD,Normal,4012,719.208189861692,18.721288320559417,2.0,50.164606449439084,0,0,1,1,1
2306,120,RL,14.967694801689976,13.667547461909747,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,3.9915168749775227,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,26.81321762324701,Ex,TA,PConc,Ex,TA,No,GLQ,164.19365598778396,Unf,0.0,77.45060207650853,722.0594268831318,GasA,Ex,Y,SBrkr,6.402912620411032,0.0,0.0,8.252220219110388,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Ex,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,43.80527921815605,9.511441924063622,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,4010,728.4623395035428,170.59656860819499,2.9934397235753303,53.31672114221968,0,0,1,1,1
2307,120,RL,14.967694801689976,13.168920967495906,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,3.9915168749775227,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,18.476516368214128,Gd,TA,PConc,Gd,TA,No,GLQ,12.329403736465244,Unf,0.0,109.01190641859176,619.4018737508011,GasA,Ex,Y,SBrkr,6.271252951102254,0.0,0.0,8.034263535308147,0.0,0.0,2,0.0,2,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,0.0,9.378021031255193,0.0,0.0,0.0,0.0,None,None,0.0,9,2007,New,Partial,4012,625.6731267019034,18.600656687567497,2.0,9.378021031255193,0,0,1,1,1
2308,120,RL,14.967694801689976,11.793895982648523,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,3.9915168749775227,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,21.147785855318997,Gd,TA,PConc,Gd,TA,No,GLQ,184.61526410670808,Unf,0.0,54.594814429614196,652.513040988097,GasA,Ex,Y,SBrkr,6.316059463015685,0.0,0.0,8.10814283784789,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,33.72489976012398,9.105438041189142,0.0,0.0,0.0,0.0,None,None,0.0,3,2007,WD,Normal,4006,658.8291004511127,190.93132356972376,2.9934397235753303,42.83033780131312,0,0,1,1,1
2309,60,RL,17.067066503509622,15.263003094014737,None,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,79.87959485664827,384.12671293519713,GasA,Ex,Y,SBrkr,5.8555465783075356,869.9446229772478,0.0,8.186372877085342,0.0,0.0,3,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2007.0,Unf,2.0,572.0,TA,TA,Y,27.547832545927704,0.0,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,New,Partial,4014,1259.9268824907526,875.8001695555554,3.0,27.547832545927704,0,1,1,1,0
2310,60,RL,18.144573408893123,14.262567721930521,None,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,3.9915168749775227,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,79.87959485664827,384.12671293519713,GasA,Ex,Y,SBrkr,5.8555465783075356,919.28943051209,0.0,8.219310619134827,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,27.547832545927704,9.378021031255193,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,WD,Normal,4011,1309.2716900255946,925.1449770903976,2.534418317504179,36.9258535771829,0,1,1,1,1
2311,60,RL,16.883215974577585,14.843735701240318,None,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,3.9915168749775227,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,9.370221057353874,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,69.54327039179337,312.91527742093996,GasA,Ex,Y,SBrkr,5.674599573254039,1020.6968753923475,0.0,8.154281828146635,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,BuiltIn,2007.0,Fin,2.0,454.0,TA,TA,Y,27.547832545927704,8.680964453193994,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,New,Partial,4013,1339.2867523865416,1026.3714749656015,2.0,36.2287969991217,0,1,1,1,0
2312,60,RL,17.61113920128008,13.937703123010579,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,78.0158757999209,370.9269282297424,GasA,Ex,Y,SBrkr,5.8247956244678205,905.7113063420088,0.0,8.185538544420774,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.9033340459133361,Gd,Attchd,2006.0,RFn,2.0,440.0,TA,TA,Y,27.547832545927704,8.235429948672886,0.0,0.0,0.0,0.0,None,None,0.0,3,2007,New,Partial,4012,1282.463030196219,911.5361019664766,2.534418317504179,35.78326249460059,0,1,1,1,1
2313,60,RL,17.790097597019674,14.147903808668898,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9915168749775227,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,75.4807889741392,353.22309254384317,GasA,Ex,Y,SBrkr,5.781713122328169,1266.7897350282346,0.0,8.379654365358546,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,BuiltIn,2007.0,Unf,3.0,350.0,TA,TA,Y,0.0,8.82465617594462,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,New,Partial,4013,1625.794540694406,1272.571448150563,3.5278580410795093,8.82465617594462,0,1,1,1,1
2314,20,RL,21.94255982314972,14.66475546270171,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,3.9915168749775227,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,173.72138236026177,Unf,0.0,54.8360519807637,620.222395945671,GasA,Ex,Y,SBrkr,6.272393188959129,0.0,0.0,8.036139856802317,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,Attchd,2005.0,Fin,2.0,388.0,TA,TA,Y,31.064434802067282,7.0939223029918725,0.0,0.0,0.0,0.0,None,Shed,8.122680277394593,6,2007,WD,Normal,4010,626.4947891346301,179.9937755492209,2.9934397235753303,38.15835710505915,0,0,1,1,0
2315,60,RL,19.351559328722903,13.774289632104578,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,6.48922859735562,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,78.88948424734774,377.09493126810963,GasA,Ex,Y,SBrkr,5.839304405991037,899.5414923152899,0.0,8.193028149334976,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,Attchd,2007.0,Fin,2.0,440.0,TA,TA,Y,27.547832545927704,8.534937962271348,0.0,0.0,0.0,0.0,None,None,0.0,12,2007,New,Partial,4014,1282.4757279893906,905.380796721281,2.534418317504179,36.082770508199054,0,1,1,1,0
2316,60,RL,17.967900644841432,13.631275494302555,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,5.433718151788584,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,77.38761392970517,366.51235373463277,GasA,Ex,Y,SBrkr,5.814256287125093,869.9446229772478,0.0,8.1525704547961,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2007.0,Fin,2.0,400.0,TA,TA,Y,27.547832545927704,7.267259745927924,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,New,Partial,4014,1242.2712329990056,875.7588792643729,2.534418317504179,34.81509229185563,0,1,1,1,0
2317,20,RL,17.967900644841432,13.626702976832233,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,4.679500606095132,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,106.31964231499353,587.2791297960825,GasA,Ex,Y,SBrkr,6.232586947104334,0.0,0.0,7.970752415554543,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,New,Partial,4014,593.5117167431869,6.232586947104334,2.0,0.0,0,0,1,1,0
2318,120,RL,13.949261075935118,12.020515005391037,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,3.9915168749775227,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,12.010890594654757,Gd,TA,PConc,Gd,TA,Gd,GLQ,195.50596797073592,Unf,0.0,47.591981768588596,652.9203166881819,GasA,Ex,Y,SBrkr,6.408600272658419,0.0,0.0,8.26169552857519,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Gd,2.137369407365849,Typ,0.9033340459133361,TA,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,34.85241834679906,6.548761144161361,0.0,0.0,0.0,0.0,None,None,0.0,11,2007,WD,Normal,4006,659.3289169608403,201.91456824339434,2.9934397235753303,41.40117949096042,0,0,1,1,1
2319,20,RL,15.943864220739892,12.070583672707135,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.433718151788584,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,107.32237249485449,595.5388795034263,GasA,Ex,Y,SBrkr,6.2373844979665645,0.0,0.0,7.978620459437215,0.0,0.0,2,0.0,2,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,27.547832545927704,5.750572362177845,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,New,Partial,4014,601.7762640013929,6.2373844979665645,2.0,33.29840490810555,0,0,1,1,1
