,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf,Alley_0,Alley_3,Alley_6,Utilities_7,Utilities_9,BldgType_2,BldgType_4,BldgType_5,BldgType_7,ExterQual_2,ExterQual_3,ExterQual_4,ExterQual_5,BsmtQual_0,BsmtQual_2,BsmtQual_3,BsmtQual_4,BsmtQual_5,BsmtCond_0,BsmtCond_1,BsmtCond_2,BsmtCond_3,BsmtCond_4,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtExposure_3,BsmtExposure_5,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,BsmtFinType1_4,BsmtFinType1_5,BsmtFinType1_6,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,BsmtFinType2_4,BsmtFinType2_5,BsmtFinType2_6,KitchenQual_2,KitchenQual_3,KitchenQual_4,KitchenQual_5,FireplaceQu_0,FireplaceQu_1,FireplaceQu_2,FireplaceQu_3,FireplaceQu_4,FireplaceQu_5,GarageFinish_0,GarageFinish_1,GarageFinish_2,GarageFinish_3,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,GarageQual_4,GarageQual_5,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,GarageCond_4,GarageCond_5,PoolQC_0,PoolQC_2,PoolQC_4,PoolQC_5,SalePrice
1106,5,5,90.0,5400,9,9,7,2,3,17,2,2,2,5,7,61,50,5,1,8,8,2,0.0,4,5,415.0,0.0,418.0,833.0,1,5,1,4,833,0,0,833,0.0,0.0,1,0,2,1,4,6,0,5,47,1.0,326.0,2,0,0,0,0,0,0,2,1,0,10,0,8,6,1666.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,117000
1107,5,5,93.0,12085,9,9,7,2,3,16,2,2,2,8,5,114,57,3,1,12,13,3,328.0,3,6,1004.0,0.0,730.0,1734.0,1,5,1,4,1734,0,0,1734,1.0,0.0,2,0,3,1,7,6,1,1,99,3.0,928.0,2,0,0,0,0,0,0,4,1,0,2,1,6,1,3468.0,3.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,318000
1108,13,5,0.0,7750,9,9,7,2,3,8,2,2,7,8,5,109,52,3,1,12,13,2,0.0,3,6,353.0,0.0,55.0,408.0,1,5,1,4,779,640,0,1419,1.0,0.0,2,1,3,1,7,6,1,3,94,2.0,527.0,2,120,0,0,0,0,0,4,1,0,5,3,8,6,1827.0,3.5,120,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,184100
1109,5,5,57.0,9764,9,7,7,7,3,19,1,2,2,5,7,74,53,5,1,12,13,2,0.0,3,5,702.0,0.0,192.0,894.0,1,5,1,4,894,0,0,894,1.0,0.0,1,0,3,1,5,6,0,1,59,2.0,450.0,2,0,0,0,0,0,0,4,1,0,7,2,8,6,1788.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,130000
1110,13,5,85.0,13825,9,9,7,2,3,19,2,2,7,5,6,65,37,5,1,8,8,2,0.0,4,5,0.0,0.0,533.0,533.0,1,3,1,4,1021,580,0,1601,0.0,1.0,1,0,3,1,6,3,0,3,50,1.0,300.0,2,280,34,0,0,0,0,4,1,0,3,2,8,6,2134.0,1.5,314,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,140000
1111,5,5,70.0,7560,9,9,7,2,3,12,2,2,2,5,5,66,9,5,1,3,14,2,0.0,3,5,369.0,0.0,671.0,1040.0,1,3,1,0,1040,0,0,1040,0.0,0.0,1,0,3,1,6,6,0,1,51,1.0,286.0,2,140,0,252,0,0,0,1,1,0,9,0,8,6,2080.0,1.0,392,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,133700
1112,6,8,59.0,8263,9,9,6,2,2,9,2,2,2,6,5,30,0,5,1,3,3,2,0.0,3,4,0.0,0.0,1012.0,1012.0,1,3,1,0,1012,0,0,1012,0.0,0.0,1,0,2,1,6,6,1,5,13,1.0,308.0,2,0,22,112,0,0,0,2,1,0,7,1,8,6,2024.0,1.0,134,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,118400
1113,5,5,84.0,10084,9,9,7,2,3,5,2,2,2,7,5,112,56,5,1,12,13,1,196.0,3,6,24.0,0.0,1528.0,1552.0,1,5,1,4,1552,0,0,1552,0.0,0.0,2,0,3,1,7,6,0,1,97,3.0,782.0,2,144,20,0,0,0,0,4,1,0,9,0,6,1,3104.0,2.0,164,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,212900
1114,5,5,0.0,8926,9,7,7,4,3,7,2,2,2,4,3,63,6,5,1,0,0,2,0.0,3,5,0.0,0.0,672.0,672.0,1,5,1,0,960,0,0,960,0.0,0.0,1,0,3,1,5,6,0,2,48,1.0,288.0,2,64,0,0,0,160,0,2,1,0,1,3,0,5,1632.0,1.0,224,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,112000
1115,5,5,50.0,9405,9,9,7,2,3,7,2,2,2,5,9,54,58,3,1,12,13,2,0.0,5,5,0.0,0.0,698.0,698.0,1,5,1,4,698,0,0,698,0.0,1.0,1,0,2,1,4,6,0,6,0,0.0,0.0,2,0,200,0,0,0,0,4,1,0,8,3,8,6,1396.0,1.5,200,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,118000
1116,13,5,0.0,9125,9,7,7,2,3,8,2,2,7,7,5,99,42,5,1,6,6,1,170.0,3,6,0.0,0.0,384.0,384.0,1,4,1,4,812,670,0,1482,0.0,0.0,2,1,3,1,7,6,1,1,84,2.0,392.0,2,100,25,0,0,0,0,4,1,0,9,1,8,6,1866.0,2.5,125,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,163900
1117,5,5,60.0,10434,9,9,7,2,3,12,2,2,2,4,5,62,5,5,1,9,10,2,0.0,3,5,0.0,0.0,1005.0,1005.0,1,3,1,4,1005,0,0,1005,0.0,0.0,1,0,2,1,5,6,1,5,69,2.0,672.0,2,0,0,0,0,0,0,4,1,0,2,3,8,6,2010.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,115000
1118,0,5,53.0,3684,9,9,7,2,3,0,2,2,2,7,5,114,57,3,1,12,13,1,130.0,3,6,0.0,0.0,1373.0,1373.0,1,5,1,4,1555,0,0,1555,0.0,0.0,2,0,2,1,7,6,1,1,99,3.0,660.0,2,143,20,0,0,0,0,4,1,0,8,3,8,6,2928.0,2.0,163,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,174000
1119,5,5,182.0,14572,9,2,7,4,3,8,2,2,2,7,5,111,54,3,1,12,13,2,0.0,3,6,1300.0,0.0,230.0,1530.0,1,5,1,4,1530,0,0,1530,1.0,0.0,2,0,3,1,7,6,1,1,96,3.0,630.0,2,144,36,0,0,0,0,4,1,0,2,1,8,2,3060.0,3.0,180,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,259000
1120,10,5,59.0,11796,9,7,7,2,3,8,2,2,5,7,5,111,55,5,1,12,13,2,0.0,3,6,0.0,0.0,847.0,847.0,1,5,1,4,847,1112,0,1959,0.0,0.0,2,1,4,1,8,6,1,3,96,2.0,434.0,2,100,48,0,0,0,0,4,1,0,9,1,8,6,2806.0,2.5,148,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,215000
1121,15,8,60.0,7200,9,9,7,2,3,17,2,2,6,5,5,87,30,5,1,8,8,1,180.0,3,5,936.0,0.0,0.0,936.0,1,3,1,4,936,0,0,936,1.0,0.0,1,0,2,1,4,6,0,5,72,2.0,672.0,2,49,0,0,0,0,0,4,1,0,10,1,8,6,1872.0,2.0,49,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,140000
1122,9,5,65.0,7804,9,9,7,2,3,18,2,2,0,4,3,38,0,5,1,14,10,2,0.0,3,4,622.0,0.0,500.0,1122.0,1,3,1,4,1328,653,0,1981,1.0,0.0,2,0,4,1,7,3,2,5,73,2.0,576.0,2,431,44,0,0,0,0,2,1,0,3,3,8,6,3103.0,3.0,475,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,135000
1123,5,5,63.0,10712,9,9,7,2,3,11,2,2,2,5,5,98,42,5,1,6,6,2,0.0,3,6,212.0,0.0,762.0,974.0,1,3,1,4,974,0,0,974,0.0,0.0,1,0,3,1,5,6,0,6,0,0.0,0.0,2,0,28,0,0,0,0,2,1,0,11,1,7,5,1948.0,1.0,28,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93500
1124,11,8,90.0,9900,9,9,7,2,3,17,2,2,5,6,4,3,0,5,1,13,14,2,0.0,3,4,0.0,0.0,1008.0,1008.0,2,3,1,4,1178,1032,0,2210,0.0,0.0,2,0,5,1,8,6,0,5,23,1.0,205.0,0,0,48,0,0,0,0,4,1,0,7,1,8,6,3218.0,2.0,48,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,117500
1125,10,5,80.0,9828,9,7,7,2,3,20,2,2,5,8,5,102,45,5,1,12,13,2,0.0,3,6,584.0,0.0,544.0,1128.0,1,5,1,4,1142,878,0,2020,0.0,0.0,2,1,3,1,8,6,1,1,87,2.0,466.0,2,0,155,0,0,0,0,4,1,0,8,3,8,6,3148.0,2.5,155,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,239500
1126,10,5,57.0,8773,9,7,5,2,3,8,2,2,5,6,5,104,47,5,1,12,13,2,0.0,3,6,0.0,0.0,916.0,916.0,1,4,1,4,916,684,0,1600,0.0,0.0,2,1,3,1,7,6,1,1,89,2.0,460.0,2,100,38,0,0,0,0,4,1,0,10,1,8,6,2516.0,2.5,138,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,169000
1127,6,8,60.0,6180,9,9,7,4,3,3,2,2,2,6,5,36,0,5,1,13,14,2,0.0,3,4,0.0,0.0,960.0,960.0,1,3,0,4,986,0,0,986,0.0,0.0,1,0,2,1,5,6,1,5,19,1.0,180.0,2,0,128,0,0,0,0,4,1,0,7,1,8,6,1946.0,1.0,128,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,102000
1128,9,5,80.0,9600,9,9,7,2,3,12,2,2,0,6,5,57,0,5,1,12,13,2,0.0,3,5,280.0,0.0,752.0,1032.0,1,3,1,0,1032,220,0,1252,0.0,0.0,1,0,3,1,6,6,0,1,42,1.0,288.0,2,0,0,96,0,0,0,4,1,0,6,2,8,5,2284.0,1.0,96,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,119000
1129,9,5,54.0,6342,9,9,7,2,3,19,1,2,0,5,8,1,46,5,1,12,13,2,0.0,4,5,0.0,0.0,780.0,780.0,1,4,0,4,780,240,0,1020,0.0,0.0,1,0,2,1,6,6,0,6,0,0.0,0.0,0,0,0,176,0,0,0,4,1,0,7,4,8,6,1800.0,1.0,176,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,94000
1130,5,5,0.0,9819,9,7,7,2,2,11,2,2,2,6,5,84,27,5,1,9,7,2,0.0,3,6,1567.0,0.0,0.0,1567.0,1,3,1,4,1567,0,0,1567,1.0,0.0,2,0,2,1,5,6,2,1,69,2.0,714.0,2,264,32,0,0,0,0,4,1,0,7,3,8,6,3134.0,3.0,296,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,196000
1131,6,5,98.0,8731,9,7,7,2,3,3,2,2,2,5,5,30,0,5,1,11,12,2,0.0,2,4,645.0,0.0,270.0,915.0,1,3,1,4,1167,0,0,1167,0.0,0.0,1,0,3,1,6,0,1,5,64,2.0,495.0,2,0,0,216,0,126,0,4,1,0,7,1,8,6,2082.0,1.0,342,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,144000
1132,5,5,60.0,7350,9,9,7,4,3,12,2,2,2,5,7,58,1,5,1,6,6,2,0.0,3,5,852.0,0.0,100.0,952.0,1,3,1,4,952,0,0,952,1.0,0.0,1,0,2,1,4,6,0,5,80,2.0,840.0,2,0,0,0,0,0,0,4,1,0,8,2,0,5,1904.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,139000
1133,10,5,0.0,10304,9,7,7,5,3,14,4,2,5,5,7,83,26,5,1,9,10,1,44.0,4,5,381.0,0.0,399.0,780.0,1,5,1,4,1088,780,0,1868,1.0,0.0,2,1,4,1,9,6,1,1,68,2.0,484.0,2,448,96,0,0,0,0,4,1,0,1,3,8,6,2648.0,3.5,544,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,197500
1134,10,5,77.0,9965,9,9,7,2,3,5,2,2,5,8,5,113,57,3,1,12,13,3,340.0,3,6,1150.0,0.0,316.0,1466.0,1,5,1,4,1466,1362,0,2828,1.0,0.0,3,0,4,1,11,6,1,3,98,3.0,1052.0,2,125,144,0,0,0,0,4,1,0,6,1,6,1,4294.0,4.0,269,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,424870
1135,5,5,0.0,9000,9,9,7,2,3,19,2,2,2,5,3,66,9,5,1,13,10,2,0.0,3,5,288.0,0.0,718.0,1006.0,1,3,1,4,1006,0,0,1006,0.0,0.0,1,0,3,1,5,6,0,6,0,0.0,0.0,2,0,24,0,0,0,0,4,1,0,9,2,8,6,2012.0,1.0,24,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,80000
1136,4,5,60.0,12180,9,9,7,2,3,7,2,2,0,4,4,50,0,5,1,8,8,2,0.0,2,4,348.0,0.0,324.0,672.0,3,2,0,0,672,252,0,924,1.0,0.0,1,0,2,1,5,6,0,5,34,1.0,280.0,2,0,0,0,0,0,0,2,1,0,9,4,8,6,1596.0,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,80000
1137,9,8,52.0,6240,9,9,7,2,3,3,2,2,0,5,6,38,0,5,1,8,8,2,0.0,3,4,0.0,0.0,1042.0,1042.0,1,5,1,4,1042,534,0,1576,0.0,0.0,1,0,3,1,8,6,1,5,21,1.0,225.0,2,0,0,0,0,0,0,4,1,0,10,0,8,2,2618.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,149000
1138,5,5,0.0,11200,9,9,7,2,3,20,2,2,2,6,5,92,35,5,1,13,15,1,85.0,3,5,1258.0,0.0,40.0,1298.0,1,3,1,4,1298,0,0,1298,1.0,0.0,2,0,3,1,5,6,1,1,77,2.0,403.0,2,165,26,0,0,0,0,4,1,0,7,0,8,6,2596.0,3.0,191,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,180000
1139,11,5,75.0,12000,9,9,6,2,3,6,2,2,5,7,7,50,0,5,1,8,8,2,0.0,3,5,275.0,0.0,429.0,704.0,1,5,1,4,860,704,0,1564,0.0,0.0,1,1,3,1,7,6,1,1,34,1.0,234.0,2,0,0,0,0,0,0,4,1,0,9,3,8,6,2268.0,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,174500
1140,9,8,0.0,5700,9,9,7,2,3,17,2,2,0,7,7,36,0,5,1,13,14,2,0.0,3,6,0.0,0.0,572.0,572.0,1,3,1,4,572,539,0,1111,0.0,0.0,1,0,2,1,5,6,1,5,74,1.0,288.0,2,0,0,176,0,0,0,4,1,0,10,2,8,6,1683.0,1.0,176,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,116900
1141,11,8,50.0,9000,9,9,7,2,3,17,0,2,5,7,9,30,38,3,1,12,13,2,0.0,4,6,624.0,0.0,26.0,650.0,1,5,1,4,832,650,0,1482,0.0,1.0,1,0,3,1,7,6,0,5,23,2.0,324.0,2,0,0,0,0,0,0,4,1,0,9,3,8,6,2132.0,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,143000
1142,5,5,57.0,8280,9,7,7,2,3,12,2,2,2,6,5,57,0,5,1,3,3,2,0.0,3,5,0.0,0.0,932.0,932.0,1,5,1,0,932,0,0,932,0.0,0.0,1,0,2,1,4,6,1,1,42,1.0,306.0,2,0,0,214,0,0,0,0,1,0,2,1,8,6,1864.0,1.0,214,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,124000
1143,5,5,134.0,17755,9,9,7,2,3,7,2,2,2,5,4,66,9,5,1,6,10,1,132.0,3,5,176.0,0.0,1290.0,1466.0,1,3,1,4,1466,0,0,1466,0.0,0.0,1,1,3,1,6,6,2,1,51,2.0,528.0,2,0,140,0,0,100,0,4,1,0,2,0,8,6,2932.0,1.5,240,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,149900
1144,5,5,90.0,14115,9,7,7,2,3,6,2,2,2,6,7,63,54,5,1,10,11,2,0.0,3,6,296.0,547.0,230.0,1073.0,1,5,1,4,1811,0,0,1811,0.0,0.0,1,0,2,1,6,6,1,1,48,2.0,470.0,2,0,0,280,0,0,0,4,1,0,9,0,8,5,2884.0,1.0,280,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,230000
1145,6,8,0.0,5890,9,9,7,4,3,9,2,2,2,6,8,40,57,5,1,13,14,2,0.0,4,4,538.0,0.0,278.0,816.0,1,5,1,4,816,0,0,816,0.0,0.0,1,0,2,1,5,6,0,5,94,1.0,432.0,2,0,0,96,0,0,0,4,1,0,8,2,8,6,1632.0,1.0,96,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,120500
1146,10,5,0.0,13700,9,7,7,2,3,12,2,2,5,7,6,72,38,5,1,12,13,3,288.0,3,5,454.0,0.0,410.0,864.0,1,3,1,4,902,918,0,1820,0.0,0.0,1,2,4,1,8,6,2,1,57,2.0,492.0,2,60,84,0,0,273,0,0,1,0,7,2,8,6,2684.0,2.0,417,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,201800
